Shipping_Days,Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name,Manufacturer,Returned,Return Reason,Notes
3,243.99199999999999,4,-426.986,0.8,Central,Texas,6567,CA-2018-131282,2/5/2018,2/8/2018,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,76706,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,,No,,
3,7.1200000000000001,5,0.712,0.2,Central,Texas,6568,CA-2018-131282,2/5/2018,2/8/2018,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,76706,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,,No,,
4,2.6879999999999997,2,1.008,0.2,Central,Texas,6569,CA-2015-100678,4/18/2015,4/22/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,77095,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,,No,,
4,317.05799999999999,3,-18.1176,0.3,Central,Texas,6570,CA-2015-100678,4/18/2015,4/22/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,77095,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,,No,,
4,149.352,3,50.4063,0.2,Central,Texas,6571,CA-2015-100678,4/18/2015,4/22/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,77095,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,,No,,
4,227.976,3,28.497,0.2,Central,Texas,6572,CA-2015-100678,4/18/2015,4/22/2015,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,77095,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,,No,,
7,125.93000000000001,7,35.2604,,Central,Indiana,6595,CA-2016-146290,5/4/2016,5/11/2016,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,46203,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,,No,,
5,32.399999999999999,5,15.552,,Central,Missouri,6619,US-2018-167402,1/13/2018,1/18/2018,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,65807,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,,No,,
5,209.94,6,54.5844,,Central,Missouri,6620,US-2018-167402,1/13/2018,1/18/2018,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,65807,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,,No,,
5,4164.0500000000002,5,83.281,,Central,Missouri,6621,US-2018-167402,1/13/2018,1/18/2018,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,65807,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,,No,,
5,212.94,3,53.235,,Central,Missouri,6622,US-2018-167402,1/13/2018,1/18/2018,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,65807,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",,No,,
4,102.438,1,-13.1706,0.3,Central,Texas,6625,CA-2016-141250,1/19/2016,1/23/2016,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,77590,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,,No,,
4,199.304,4,-8.5416,0.3,Central,Texas,6626,CA-2016-141250,1/19/2016,1/23/2016,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,77590,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,,No,,
2,54.479999999999997,1,15.2544,,Central,Missouri,6633,US-2017-146857,5/6/2017,5/8/2017,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,65807,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,,No,,
4,125.88,6,60.4224,,Central,Indiana,6641,CA-2018-128328,8/5/2018,8/9/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,46203,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,,No,,
4,79.780000000000001,2,29.5186,,Central,Indiana,6642,CA-2018-128328,8/5/2018,8/9/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,46203,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,,No,,
4,133.19999999999999,9,66.6,,Central,Indiana,6643,CA-2018-128328,8/5/2018,8/9/2018,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,46203,OFF-LA-10003498,Office Supplies,Labels,Avery 475,,No,,
3,42.616,7,-68.1856,0.8,Central,Texas,6649,US-2018-124779,9/8/2018,9/11/2018,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,76017,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",,No,,
3,319.98399999999998,2,107.9946,0.2,Central,Texas,6650,US-2018-124779,9/8/2018,9/11/2018,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,76017,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,,No,,
3,45.920000000000002,5,15.498,0.2,Central,Texas,6651,US-2018-124779,9/8/2018,9/11/2018,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,76017,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",,No,,
3,21.184000000000001,2,-11.6512,0.6,Central,Texas,6652,US-2018-124779,9/8/2018,9/11/2018,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,76017,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,,No,,
3,20.736000000000001,4,7.2576,0.2,Central,Texas,6653,US-2018-124779,9/8/2018,9/11/2018,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,76017,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,,No,,
3,213.43000000000001,5,-39.637,0.3,Central,Texas,6654,US-2018-124779,9/8/2018,9/11/2018,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,76017,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",,No,,
4,219.84,5,79.692,0.2,Central,Texas,6666,CA-2017-115483,7/14/2017,7/18/2017,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,75061,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,,No,,
2,10.92,6,4.914,,Central,Indiana,6675,CA-2016-109337,11/21/2016,11/23/2016,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,46226,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",,No,,
2,83.900000000000006,2,22.653,,Central,Indiana,6676,CA-2016-109337,11/21/2016,11/23/2016,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,46226,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,,No,,
2,19.75,5,5.135,,Central,Indiana,6677,CA-2016-109337,11/21/2016,11/23/2016,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,46226,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",,No,,
2,393.54000000000002,3,165.2868,,Central,Indiana,6678,CA-2016-109337,11/21/2016,11/23/2016,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,Lawrence,46226,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,,No,,
1,3.6000000000000001,2,1.728,,Central,Wisconsin,6683,CA-2018-154466,1/1/2018,1/2/2018,First Class,DP-13390,Dennis Pardue,Home Office,United States,Franklin,53132,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,,No,,
5,180.01599999999999,1,-15.7514,0.2,Central,Illinois,6685,US-2016-129637,12/17/2016,12/22/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,61701,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,,No,,
5,41.552,2,-19.7372,0.6,Central,Illinois,6686,US-2016-129637,12/17/2016,12/22/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,61701,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",,No,,
5,13.119999999999999,5,1.476,0.2,Central,Illinois,6687,US-2016-129637,12/17/2016,12/22/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Bloomington,61701,OFF-AR-10003829,Office Supplies,Art,Newell 35,,No,,
7,12.16,5,2.128,0.2,Central,Texas,6690,CA-2018-104108,12/2/2018,12/9/2018,Standard Class,RP-19855,Roy Phan,Corporate,United States,Houston,77095,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,,No,,
5,17.52,4,8.4096,,Central,Wisconsin,6691,US-2018-165869,7/31/2018,8/5/2018,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,53209,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,,No,,
5,155.88,6,54.558,,Central,Wisconsin,6692,US-2018-165869,7/31/2018,8/5/2018,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Milwaukee,53209,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,,No,,
4,47.969999999999999,3,14.8707,,Central,Wisconsin,6695,US-2017-163538,8/26/2017,8/30/2017,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Franklin,53132,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,,No,,
0,266.35199999999998,6,-292.9872,0.6,Central,Illinois,6713,CA-2018-107629,12/14/2018,12/14/2018,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,60076,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",,No,,
0,56.328000000000003,3,-26.7558,0.6,Central,Illinois,6714,CA-2018-107629,12/14/2018,12/14/2018,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,60076,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",,No,,
0,39.264000000000003,3,-4.908,0.2,Central,Illinois,6715,CA-2018-107629,12/14/2018,12/14/2018,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,60076,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,,No,,
0,95.231999999999999,6,24.9984,0.2,Central,Illinois,6716,CA-2018-107629,12/14/2018,12/14/2018,Same Day,DB-13060,Dave Brooks,Consumer,United States,Skokie,60076,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,,No,,
5,177.19999999999999,5,83.284,,Central,Indiana,6728,CA-2018-145443,8/10/2018,8/15/2018,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,47374,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,,No,,
5,102.624,3,7.6968,0.2,Central,Illinois,6740,CA-2015-144029,5/26/2015,5/31/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,60623,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",,No,,
5,359.77199999999999,2,-5.1396,0.3,Central,Illinois,6741,CA-2015-144029,5/26/2015,5/31/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,60623,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,,No,,
5,13.391999999999999,3,3.1806,0.2,Central,Illinois,6742,CA-2015-144029,5/26/2015,5/31/2015,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Chicago,60623,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,,No,,
6,29.239999999999998,5,9.8685,0.2,Central,Illinois,6763,CA-2017-144764,9/2/2017,9/8/2017,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,60623,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,,No,,
6,35.167999999999999,2,-8.3524,0.2,Central,Illinois,6764,CA-2017-144764,9/2/2017,9/8/2017,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,60623,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,,No,,
6,1362.9000000000001,3,-19.47,0.3,Central,Illinois,6765,CA-2017-144764,9/2/2017,9/8/2017,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,60623,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,,No,,
4,317.05799999999999,3,-18.1176,0.3,Central,Illinois,6766,CA-2018-100615,4/20/2018,4/24/2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,60653,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,,No,,
4,15.76,2,3.546,0.2,Central,Illinois,6767,CA-2018-100615,4/20/2018,4/24/2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,60653,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,,No,,
4,14.56,5,-6.188,0.6,Central,Illinois,6768,CA-2018-100615,4/20/2018,4/24/2018,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,60653,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",,No,,
6,93.456000000000003,3,-17.523,0.2,Central,Texas,6777,US-2017-152373,9/5/2017,9/11/2017,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,78207,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",,No,,
4,21.488,2,1.6116,0.2,Central,Illinois,6794,CA-2016-145394,11/16/2016,11/20/2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,60610,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",,No,,
4,239.976,3,26.9973,0.2,Central,Illinois,6795,CA-2016-145394,11/16/2016,11/20/2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,60610,TEC-PH-10001051,Technology,Phones,HTC One,,No,,
4,34.503999999999998,2,-15.5268,0.6,Central,Illinois,6796,CA-2016-145394,11/16/2016,11/20/2016,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,60610,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",,No,,
0,20.103999999999999,2,-16.5858,0.6,Central,Texas,6797,CA-2016-168809,8/25/2016,8/25/2016,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,77041,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",,No,,
0,3.798,1,-6.0768,0.8,Central,Texas,6798,CA-2016-168809,8/25/2016,8/25/2016,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,77041,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,,No,,
0,7.8799999999999999,5,-3.94,0.6,Central,Texas,6799,CA-2016-168809,8/25/2016,8/25/2016,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,77041,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,,No,,
5,98.376000000000005,3,35.6613,0.2,Central,Texas,6808,CA-2016-128125,3/31/2016,4/5/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,77095,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",,No,,
5,22.379999999999999,3,-7.833,0.6,Central,Texas,6809,CA-2016-128125,3/31/2016,4/5/2016,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,77095,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,,No,,
4,1.6800000000000002,5,-2.688,0.8,Central,Illinois,6819,CA-2018-163860,12/28/2018,1/1/2019,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,61604,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,,No,,
4,7.968,3,-2.3904,0.6,Central,Illinois,6820,CA-2018-163860,12/28/2018,1/1/2019,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,61604,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,,No,,
4,113.372,2,-3.2392,0.3,Central,Illinois,6821,CA-2018-163860,12/28/2018,1/1/2019,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,61604,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",,No,,
4,2.96,2,-1.406,0.6,Central,Illinois,6822,CA-2018-163860,12/28/2018,1/1/2019,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,61604,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,,No,,
7,32.479999999999997,2,4.872,,Central,Indiana,6826,CA-2017-118689,10/2/2017,10/9/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,,No,,
7,17499.950000000001,5,8399.976,,Central,Indiana,6827,CA-2017-118689,10/2/2017,10/9/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,,No,,
7,735.98000000000002,2,331.191,,Central,Indiana,6828,CA-2017-118689,10/2/2017,10/9/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,,No,,
7,34.369999999999997,7,16.8413,,Central,Indiana,6829,CA-2017-118689,10/2/2017,10/9/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",,No,,
7,33.960000000000001,2,9.5088,,Central,Indiana,6830,CA-2017-118689,10/2/2017,10/9/2017,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,47905,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,,No,,
7,8.016,3,1.002,0.2,Central,Illinois,6833,CA-2016-112522,10/10/2016,10/17/2016,Standard Class,DP-13165,David Philippe,Consumer,United States,Chicago,60610,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,,No,,
3,76.864000000000004,2,26.9024,0.2,Central,Illinois,6849,US-2017-163461,6/18/2017,6/21/2017,First Class,BT-11440,Bobby Trafton,Consumer,United States,Frankfort,60423,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,,No,,
4,1565.8800000000001,6,407.1288,,Central,Wisconsin,6851,US-2017-100461,1/8/2017,1/12/2017,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,53132,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",,No,,
4,106.05,7,49.8435,,Central,Wisconsin,6852,US-2017-100461,1/8/2017,1/12/2017,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,53132,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,,No,,
7,10.368,2,3.6288,0.2,Central,Texas,6864,CA-2018-138618,12/1/2018,12/8/2018,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,San Antonio,78207,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,,No,,
3,11.952,3,3.8844,0.2,Central,Illinois,6872,CA-2017-145009,12/5/2017,12/8/2017,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Chicago,60610,OFF-LA-10004853,Office Supplies,Labels,Avery 483,,No,,
5,10.779999999999999,5,-17.248,0.8,Central,Texas,6874,CA-2015-124394,10/17/2015,10/22/2015,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,77705,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",,No,,
5,119.976,3,-17.9964,0.2,Central,Texas,6875,CA-2015-124394,10/17/2015,10/22/2015,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Beaumont,77705,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,,No,,
0,131.376,6,-95.2476,0.6,Central,Texas,6878,US-2016-123918,10/15/2016,10/15/2016,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,75217,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",,No,,
0,5.3440000000000003,1,1.8704,0.2,Central,Texas,6879,US-2016-123918,10/15/2016,10/15/2016,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,75217,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,,No,,
4,2567.8400000000001,8,770.352,,Central,Minnesota,6885,CA-2016-120677,5/31/2016,6/4/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,55407,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,,No,,
2,602.65099999999995,7,-163.5767,0.3,Central,Illinois,6899,US-2016-165512,5/24/2016,5/26/2016,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,60540,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",,No,,
2,7.6559999999999997,6,-13.0152,0.8,Central,Illinois,6900,US-2016-165512,5/24/2016,5/26/2016,Second Class,VS-21820,Vivek Sundaresam,Consumer,United States,Naperville,60540,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,,No,,
6,16,4,5.6,0.2,Central,Illinois,6903,CA-2018-111220,9/2/2018,9/8/2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,60653,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,,No,,
6,5.5880000000000001,2,-15.0876,0.8,Central,Illinois,6904,CA-2018-111220,9/2/2018,9/8/2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,60653,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,,No,,
6,235.91999999999999,5,-44.235,0.2,Central,Illinois,6905,CA-2018-111220,9/2/2018,9/8/2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,60653,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",,No,,
0,41.280000000000001,2,19.8144,,Central,Michigan,6907,CA-2018-149468,5/20/2018,5/20/2018,Same Day,AR-10405,Allen Rosenblatt,Corporate,United States,Trenton,48183,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",,No,,
7,132.16,1,9.912,0.2,Central,Illinois,6915,CA-2015-142510,12/22/2015,12/29/2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,60623,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,,No,,
7,17.904,6,-31.332,0.8,Central,Illinois,6916,CA-2015-142510,12/22/2015,12/29/2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,60623,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,,No,,
7,124.032,4,44.9616,0.2,Central,Illinois,6917,CA-2015-142510,12/22/2015,12/29/2015,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,60623,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,,No,,
3,95.975999999999999,3,-10.7973,0.2,Central,Texas,6936,CA-2018-137365,11/30/2018,12/3/2018,Second Class,BP-11095,Bart Pistole,Corporate,United States,El Paso,79907,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,,No,,
2,84.272000000000006,2,-75.8448,0.6,Central,Illinois,6937,CA-2017-129847,9/2/2017,9/4/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,Chicago,60653,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,,No,,
0,36.543999999999997,2,11.8768,0.2,Central,Texas,6938,CA-2015-126963,6/15/2015,6/15/2015,Same Day,PS-18760,Pamela Stobb,Consumer,United States,El Paso,79907,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,,No,,
4,221.024,2,-55.256,0.2,Central,Illinois,6948,CA-2016-130365,4/25/2016,4/29/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,60505,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",,No,,
4,128.05799999999999,3,-23.7822,0.3,Central,Illinois,6949,CA-2016-130365,4/25/2016,4/29/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,60505,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",,No,,
4,479.988,2,55.9986,0.4,Central,Texas,6952,CA-2016-161767,11/20/2016,11/24/2016,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,75217,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,,No,,
4,31.744,2,8.3328,0.2,Central,Texas,6975,CA-2018-146185,9/15/2018,9/19/2018,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,77095,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,,No,,
4,24.100000000000001,5,11.086,,Central,Michigan,6983,CA-2017-116526,9/1/2017,9/5/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,48227,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,No,,
4,8.7799999999999994,1,2.2828,,Central,Michigan,6984,CA-2017-116526,9/1/2017,9/5/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,48227,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,,No,,
4,376.74000000000001,4,71.162,0.1,Central,Michigan,6985,CA-2017-116526,9/1/2017,9/5/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,48227,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",,No,,
4,29.52,4,14.4648,,Central,Michigan,6986,CA-2017-116526,9/1/2017,9/5/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,48227,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,,No,,
4,11.960000000000001,2,2.99,,Central,Michigan,6987,CA-2017-116526,9/1/2017,9/5/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,48227,OFF-AR-10004999,Office Supplies,Art,Newell 315,,No,,
4,26.399999999999999,5,12.672,,Central,Michigan,6988,CA-2017-116526,9/1/2017,9/5/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,48227,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",,No,,
